date,actual_return,pred_return,residual,abs_error,actual_abs
2022-03-30 04:00:00,-0.020171437809395343,-0.028498061,-0.008326623191905469,0.008326623191905469,0.020171437809395343
2022-03-31 04:00:00,0.002649822280177183,-0.025130033,-0.027779855773219175,0.027779855773219175,0.002649822280177183
2022-04-01 04:00:00,-0.011270842176277718,-0.017986335,-0.006715492684047142,0.006715492684047142,0.011270842176277718
2022-04-04 04:00:00,-0.07744494191027051,-0.0031521767,0.07429276517248518,0.07429276517248518,0.07744494191027051
2022-04-05 04:00:00,-0.07941739170287043,0.004492551,0.08390994279120356,0.08390994279120356,0.07941739170287043
2022-04-06 04:00:00,-0.03792459343825083,-0.01015912,0.027765473474604896,0.027765473474604896,0.03792459343825083
2022-04-07 04:00:00,-0.05898333445070314,-0.011325136,0.047658198623638626,0.047658198623638626,0.05898333445070314
2022-04-08 04:00:00,-0.05339523078785735,-0.0028965324,0.05049869837151366,0.05049869837151366,0.05339523078785735
2022-04-11 04:00:00,0.00391901478823975,-0.0038059428,-0.007724957621663364,0.007724957621663364,0.00391901478823975
2022-04-12 04:00:00,-0.06621491409017732,-0.0036360994,0.06257881469204118,0.06257881469204118,0.06621491409017732
2022-04-13 04:00:00,-0.1337771793076561,0.0011389926,0.13491617191524963,0.13491617191524963,0.1337771793076561
2022-04-14 04:00:00,-0.13243078718048906,0.005676158,0.1381069449530301,0.1381069449530301,0.13243078718048906
2022-04-18 04:00:00,-0.11971235309169526,0.001500696,0.12121304903552765,0.12121304903552765,0.11971235309169526
2022-04-19 04:00:00,-0.1831041037575698,0.005761847,0.18886595065755607,0.18886595065755607,0.1831041037575698
2022-04-20 04:00:00,-0.13591490262021377,0.010072313,0.14598721586932495,0.14598721586932495,0.13591490262021377
2022-04-21 04:00:00,0.08975031076140283,-0.0061060265,-0.09585633723206399,0.09585633723206399,0.08975031076140283
2022-04-22 04:00:00,0.08513127737611903,-0.00782349,-0.09295476698249949,0.09295476698249949,0.08513127737611903
2022-04-25 04:00:00,0.12141897473444274,-0.0037707612,-0.12518973592628768,0.12518973592628768,0.12141897473444274
2022-04-26 04:00:00,0.15850697921308576,0.0011263937,-0.15738058553728163,0.15738058553728163,0.15850697921308576
2022-04-27 04:00:00,0.24450838653146167,-0.004249513,-0.24875789968072315,0.24875789968072315,0.24450838653146167
2022-04-28 04:00:00,0.012318773098010105,-0.0068126246,-0.01913139773132233,0.01913139773132233,0.012318773098010105
2022-04-29 04:00:00,0.016327310653615257,0.019111194,0.0027838830629107747,0.0027838830629107747,0.016327310653615257
2022-05-02 04:00:00,-0.07328845093333403,-0.011839889,0.06144856194340864,0.06144856194340864,0.07328845093333403
2022-05-03 04:00:00,-0.0702300783850438,-0.02418881,0.0460412692882306,0.0460412692882306,0.0702300783850438
2022-05-04 04:00:00,-0.1686381600426694,-0.03475625,0.13388190936317645,0.13388190936317645,0.1686381600426694
2022-05-05 04:00:00,-0.08535410472403715,-0.021306977,0.0640471280480499,0.0640471280480499,0.08535410472403715
2022-05-06 04:00:00,-0.025598538565033024,-0.031811044,-0.006212505055076534,0.006212505055076534,0.025598538565033024
2022-05-09 04:00:00,0.0193316473793006,-0.027706858,-0.04703850514998198,0.04703850514998198,0.0193316473793006
2022-05-10 04:00:00,0.024834683904512822,-0.025242724,-0.05007740742908329,0.05007740742908329,0.024834683904512822
2022-05-11 04:00:00,0.018374224160262465,-0.016540468,-0.03491469189936769,0.03491469189936769,0.018374224160262465
2022-05-12 04:00:00,0.0002612632699525719,-0.018902563,-0.019163825828603542,0.019163825828603542,0.0002612632699525719
2022-05-13 04:00:00,-0.02590920993324808,-0.007782921,0.018126288738217866,0.018126288738217866,0.02590920993324808
2022-05-16 04:00:00,-0.019229843623076448,-0.0011641011,0.01806574255887128,0.01806574255887128,0.019229843623076448
2022-05-17 04:00:00,-0.11128952748142673,-0.005771436,0.10551809168421222,0.10551809168421222,0.11128952748142673
2022-05-18 04:00:00,-0.044733288834556184,-0.0064797476,0.03825354124115332,0.03825354124115332,0.044733288834556184
2022-05-19 04:00:00,0.0017759352285295904,-0.011566274,-0.013342209096613544,0.013342209096613544,0.0017759352285295904
2022-05-20 04:00:00,0.008181738545286699,-0.0119263455,-0.020108084072458787,0.020108084072458787,0.008181738545286699
2022-05-23 04:00:00,-0.01328658607783062,-0.008120388,0.00516619828524334,0.00516619828524334,0.01328658607783062
2022-05-24 04:00:00,0.03979761890713096,-0.009389818,-0.04918743662182212,0.04918743662182212,0.03979761890713096
2022-05-25 04:00:00,0.07858966222762032,-0.010469444,-0.08905910632370873,0.08905910632370873,0.07858966222762032
2022-05-26 04:00:00,-0.004445604919866675,-0.0095572695,-0.00511166459374035,0.00511166459374035,0.004445604919866675
2022-05-27 04:00:00,-0.004519933795140041,-0.0070232376,-0.002503303850486027,0.002503303850486027,0.004519933795140041
2022-05-31 04:00:00,0.01032645397882792,-0.011996038,-0.022322492236903635,0.022322492236903635,0.01032645397882792
2022-06-01 04:00:00,0.04153417481489008,-0.01675541,-0.05828958435363596,0.05828958435363596,0.04153417481489008
2022-06-02 04:00:00,-0.0776652664445141,-0.019188441,0.058476825108359165,0.058476825108359165,0.0776652664445141
2022-06-03 04:00:00,-0.08308312099953419,-0.0039950684,0.07908805262823826,0.07908805262823826,0.08308312099953419
2022-06-06 04:00:00,-0.16769562733296528,-0.012406178,0.1552894495141901,0.1552894495141901,0.16769562733296528
2022-06-07 04:00:00,-0.17810867988884382,-0.0085326955,0.16957598441660338,0.16957598441660338,0.17810867988884382
