date,actual_return,pred_return,residual,abs_error,actual_abs
2022-03-30 04:00:00,-0.04643095700715971,0.033749484,0.08018044053291273,0.08018044053291273,0.04643095700715971
2022-03-31 04:00:00,-0.03250466952870035,0.040503964,0.0730086333567872,0.0730086333567872,0.03250466952870035
2022-04-01 04:00:00,-0.05724151275220546,0.04226201,0.09950352302852306,0.09950352302852306,0.05724151275220546
2022-04-04 04:00:00,-0.1079369170259481,0.040712185,0.14864910222997718,0.14864910222997718,0.1079369170259481
2022-04-05 04:00:00,-0.08433009144130121,0.04371979,0.12804988231721293,0.12804988231721293,0.08433009144130121
2022-04-06 04:00:00,-0.02045904675847421,0.04143557,0.06189461628323922,0.06189461628323922,0.02045904675847421
2022-04-07 04:00:00,-0.03928246410352543,0.034021143,0.07330360697371319,0.07330360697371319,0.03928246410352543
2022-04-08 04:00:00,-0.010906639474122848,0.026939422,0.037846061366288986,0.037846061366288986,0.010906639474122848
2022-04-11 04:00:00,0.045238321210868904,0.016081154,-0.02915716686440284,0.02915716686440284,0.045238321210868904
2022-04-12 04:00:00,0.021068021081283916,0.0024945661,-0.018573454938724865,0.018573454938724865,0.021068021081283916
2022-04-13 04:00:00,-0.04769905299254251,-0.006537266,0.0411617869169314,0.0411617869169314,0.04769905299254251
2022-04-14 04:00:00,-0.049706766263724056,-0.008493841,0.041212925569296566,0.041212925569296566,0.049706766263724056
2022-04-18 04:00:00,-0.04491835062643812,-0.016257137,0.028661213566272714,0.028661213566272714,0.04491835062643812
2022-04-19 04:00:00,-0.12604275900583684,-0.017707981,0.10833477783661305,0.10833477783661305,0.12604275900583684
2022-04-20 04:00:00,-0.10847647010742101,-0.016028393,0.09244807704745206,0.09244807704745206,0.10847647010742101
2022-04-21 04:00:00,-0.025263230731250808,-0.020795755,0.004467475642921492,0.004467475642921492,0.025263230731250808
2022-04-22 04:00:00,-0.14969178017723017,-0.019417748,0.1302740323220437,0.1302740323220437,0.14969178017723017
2022-04-25 04:00:00,-0.15980766181224215,-0.016189426,0.1436182356285416,0.1436182356285416,0.15980766181224215
2022-04-26 04:00:00,-0.11495913142434322,-0.012096427,0.10286270404330455,0.10286270404330455,0.11495913142434322
2022-04-27 04:00:00,-0.09274888810145043,-0.006717831,0.08603105720507287,0.08603105720507287,0.09274888810145043
2022-04-28 04:00:00,-0.21685443006929095,0.0022589676,0.21911339767750437,0.21911339767750437,0.21685443006929095
2022-04-29 04:00:00,-0.07959726804019152,0.004544042,0.08414131009102999,0.08414131009102999,0.07959726804019152
2022-05-02 04:00:00,-0.13489547607034424,0.031463042,0.16635851797193268,0.16635851797193268,0.13489547607034424
2022-05-03 04:00:00,-0.13227037131554553,0.051240236,0.18351060688263843,0.18351060688263843,0.13227037131554553
2022-05-04 04:00:00,-0.1782173024363054,0.06554072,0.24375802593894136,0.24375802593894136,0.1782173024363054
2022-05-05 04:00:00,-0.08491359569711587,0.076516025,0.16142962046546838,0.16142962046546838,0.08491359569711587
2022-05-06 04:00:00,-0.015077471511376395,0.08892654,0.10400401033641149,0.10400401033641149,0.015077471511376395
2022-05-09 04:00:00,0.01841130524629353,0.10369636,0.08528505593782665,0.08528505593782665,0.01841130524629353
2022-05-10 04:00:00,0.05807787358542349,0.11970651,0.06162863791207407,0.06162863791207407,0.05807787358542349
2022-05-11 04:00:00,0.016382750681176894,0.1308872,0.11450444478677202,0.11450444478677202,0.016382750681176894
2022-05-12 04:00:00,0.003626654536510898,0.14079463,0.13716798028251986,0.13716798028251986,0.003626654536510898
2022-05-13 04:00:00,-0.04953739578800764,0.14696874,0.19650613303261366,0.19650613303261366,0.04953739578800764
2022-05-16 04:00:00,-0.029800612855550135,0.13633022,0.16613082997858175,0.16613082997858175,0.029800612855550135
2022-05-17 04:00:00,-0.10277939012851522,0.12673868,0.22951807251777456,0.22951807251777456,0.10277939012851522
2022-05-18 04:00:00,-0.003155881468250854,0.11790568,0.12106155783314954,0.12106155783314954,0.003155881468250854
2022-05-19 04:00:00,0.03442244052751331,0.11312197,0.07869953096048565,0.07869953096048565,0.03442244052751331
2022-05-20 04:00:00,0.06786819461269111,0.117718235,0.04985004004555016,0.04985004004555016,0.06786819461269111
2022-05-23 04:00:00,0.11121514809708621,0.11517288,0.003957729810666777,0.003957729810666777,0.11121514809708621
2022-05-24 04:00:00,0.15607554400821222,0.11039218,-0.04568336094279779,0.04568336094279779,0.15607554400821222
2022-05-25 04:00:00,0.16166958575873824,0.109485224,-0.05218436186938735,0.05218436186938735,0.16166958575873824
2022-05-26 04:00:00,0.09665762702851755,0.105963334,0.009305707412667452,0.009305707412667452,0.09665762702851755
2022-05-27 04:00:00,0.08042710436872369,0.09162672,0.011199614271603764,0.011199614271603764,0.08042710436872369
2022-05-31 04:00:00,0.02294827505016972,0.06950912,0.04656084374522518,0.04656084374522518,0.02294827505016972
2022-06-01 04:00:00,-0.004150458936106105,0.044323087,0.04847354567469253,0.04847354567469253,0.004150458936106105
2022-06-02 04:00:00,-0.07751094442331041,0.015570261,0.09308120500766481,0.09308120500766481,0.07751094442331041
2022-06-03 04:00:00,-0.10959228863745363,-0.00884743,0.10074485828905733,0.10074485828905733,0.10959228863745363
2022-06-06 04:00:00,-0.18541957218362537,-0.02092361,0.16449596140696254,0.16449596140696254,0.18541957218362537
2022-06-07 04:00:00,-0.18417695934439937,-0.030828286,0.15334867338205616,0.15334867338205616,0.18417695934439937
2022-06-08 04:00:00,-0.11820606921375809,-0.034400806,0.08380526338280259,0.08380526338280259,0.11820606921375809
